417788,B009RB4GO4,A2W27A5ROHS4CR,ruth russo,0,0,5,1339372800,excellent drink !!,"I have enjoyed the apple drink very much, especially on cold afternoons, or a late evening ""snack"".  I still drink it but not as often in hot weather.  I find that ordering it by the 3-box amount is very convenient.<br /><br />Thanks for carrying it.<br /><br />I purchased this at Amazon.com"
417789,B009RB4GO4,A16JSRTTJJXKNO,Mac and Cheese,0,0,5,1338854400,One happy diabetic,"I got one of these kcups in a sample pack a few months ago.  I've been hesitant to try it as I am not the biggest cider fan.  I looked up the nutritional info- 10 calories, 1 carb- if it's not sweet enough, I have Splenda.  So I brew it and my kitchen starts smelling like a caramel apple.  I found myself fanning the steam from the cup towards my face.  My first sip was heavenly.  I decided to put it over ice since it is summer and it's great cold as well.  I am one happy girl right now as I keep drinking it.  Try it.  You'll love it."
417790,B009RB4GO4,A141W8WHW9AC3H,"Nelly ""Vision Teacher""",0,0,5,1338508800,My favorite K Cups!!  Only 10 calories!,"I was a bit scared to order these, because of the mixed reviews...I honestly cannot figure out how it's possible to NOT love these!  They are probably my favorite K Cup beverage...AND the cheapest, to boot!<br /><br />I am used to drinking artificial sweeteners (diet soda, Splenda, etc.) -- maybe some people didn't realize that these were sugar-free (i.e., people don't know how to read product titles & descriptions)?  If you're used to straight-up sugar, maybe these would taste off, like people think diet soda tastes bad if they're used to regular.<br /><br />As a diet soda drinker, these taste awesome to me!  I seriously want to drink one or two of them every day when I get home...and by the way, it's June now, so I imagine in the winter they'd be even better.  :-)  I think these also taste good cold.  I make them on the 10-ounce Keurig setting -- 8 ounces and they're too sweet...which is great, since I get 2 more ounces of cider.<br /><br />Anyway, I'd say give them a try...they're cheap, and I think they're awesome.  I guess just make sure your taste buds are used to artificial sweeteners, and you'll probably love them too!"
417791,B009RB4GO4,A2VGP2U31O9YRO,JULXAV22,0,0,5,1337472000,absolutely delicious,"i love apple cider, but this was genious to put the caramel with it.  it melts in your mouth & is a warm comforting beverage.  love it!"
417792,B009RB4GO4,ADXCZGGT1ZL1D,Vicki Podulka,0,0,1,1336435200,Awful,This is the worst apple cider I have ever drank. It sounded good--caramel apple. Does not taste anything like that. Will never purchase again & now I am stuck with these.
417793,B009RB4GO4,A27FBC56WXTH0J,K. Landers,0,0,5,1336348800,Absolutely wonderful!,I ordered this product after having another brand of apple cider and needless to say I'm impressed. I will definitely order another box shortly as it's going quick! The flavor is excellent and you can taste the caramel!
417794,B009RB4GO4,A1R77V4Q207OHD,UGADawg2006,0,0,5,1335916800,Tastes exactly like you imagine it will!,"I love this flavor!  It doesn't overwhelm you with caramel or apple cider flavor.  It finds a really nice middle ground that tastes exactly like you hope it will, and keeps you coming back for more!"
417795,B009RB4GO4,A2BAHROD4M03TR,Bethany Luke,0,0,5,1335830400,OBSESSED!!!,"I am absolutely OBSESSED with these k-cups. I don't want to admit to how many of these boxes I've gone through in the past few months. It's embarrasing.<br /><br />The flavor is rich, sweet and tangy. It's better than any other hot cider drink I've tasted and the best part is, it's sugar-free and only 10 calories. As a treat, I like to top with fat free whipped cream -- it seems like SUCH an indulgence, but it's very low in calories!<br /><br />As someone who is always watching watch I eat, I do not like to ""drink"" my calories if I can help it -- which is why I shy away from the other hot cider/hot chocolate/teas for my Keurig. Most clock in at around 60-80 calories, so I only have one every few days or so. I can't drink one after another...like I do with these. See? I told you I was obsessed!<br /><br />All that said, I am someone who is USED to eating/drinking artificially flavored/sugar free drinks. I'm a diet soda/Crystal Lite drinker, so the taste isn't anything ""new"" to me -- in fact, I don't quite understand what all the complaining is about these k-cups on here is all about.<br /><br />You can't beat the price -- I'm on the subscribe 'n save plan but I am already ordering more frequently than that because I drink these k-cups like a fish!"
417796,B009RB4GO4,A9NFECDYD6Y1C,Alfred,0,0,5,1335484800,Great Stuff,"The product is great!!  The price was even greater.  I used the Cider Cups at work, had to have some, searched on line, and as usual, found the best price through Amazon.  Thanks."
417797,B009RB4GO4,A2020KL55SYZ4U,Paula E. Williams,0,0,5,1334534400,I'm addicted to this!,I love Grove Square Spiced Apple Cider Cups (single serve cup for Keurig K-Cup brewers).  I am not a coffee drinker like my husband and wanted to try something more than just hot chocolate with his Keurig.  I thought I would try the Spiced Apple and love it.  The bonus to this product is that it is SUGAR FREE.  I highly recommend this-- winter or summer.
417798,B009RB4GO4,A3DW1BRVOGP1KJ,txmom3,0,0,5,1333756800,Soo yummy,Taste exactly like a Caramel Apple. I love after my day sitting & relaxing & enjoying a cup of this amazing hot drink. But if u want it cold it has how u can make it with directions on box
417799,B009RB4GO4,A1TSHTUAUQML52,Tamara J Davis,0,0,1,1333324800,strong aftertaste,Smells great and at first taste is pretty good but it has an aftertaste that makes it not worth drinking.
417800,B009RB4GO4,A3QVP3B2VVJ9T0,"B. Fitzpatrick ""BAFXF""",0,0,1,1332633600,Tastes Like Chemicals,"I was very disappointed.  I love good cider, having grown up and gone to the mill each year.  I like most grocery store cider as well.  This stuff was really bad, tasted to me like raw chemicals.  Went through 4 or 5 people who spit it out directly.  Not my machine, they liked the tea and coffee and even ran hot water between to see if that was it."
417801,B009RB4GO4,A4D2848CCTRK2,Leigh,0,0,1,1332288000,Not for us...,Like many of the reviews here this household agrees that the taste of this sugar free cider is horrible.  Don't know if it's the heat with the artificial sweetner or what but it's horrible.  We tried it hot and over ice.  Either way it's horrible.  We are a household that drinks plenty of diet soda too so it isn't that we aren't used to artificial sweetner either.
417802,B009RB4GO4,A2K019DAXG5EZ2,L. Carlson,0,0,2,1331769600,disappointed in it,"I felt this would be a nice thing to try as my husband is diabetic, however, I was very disappointed in the flavor of it. I think it was the caramel added that I objected to. To me it had a ""harsh"" taste and was unpleasant."
417803,B009RB4GO4,A26XY3MCW5XBWQ,GetThatWeekStuffOutaHere,0,0,2,1331510400,You get what you pay for.,"I was excited to get this and had high hopes. I've been pretty disappointed with anything not coffee. I found the taste of this strange for Cider. While it isn't terrible, it isn't good either.<br /><br />I think it is just the artificial taste that got me.  It is a bitter sweet taste that wasn't all that appealing to me.<br /><br />I tried 3 different settings for this.  The smallest setting was down right bad.  The medium and small-medium are alright."
417804,B009RB4GO4,A216M5IUOGUXUI,Jeff H.,0,0,5,1330646400,Great for a diabetic,"As someone who is used to artificial sweeteners, I have to say that these were exactly what I hoped for.  Are they a little extra sweet?  Sure.  But let's be honest, I haven't had real apple cider in years and this was close enough for me.  If you're watching your blood sugar and would like a non-coffee/tea treat for your keurig, I recommend these.  The caramel ones are decent too, although they are stronger than these in my opinion.  A single 24 pack is a fairly reasonable price, try it out for yourself."
417805,B009RB4GO4,A15241PN72QVC4,Crimson Doc,0,0,1,1330560000,Too Sweet,"The sweetener used in this over powers the flavor.  It has a decent aroma but the closest approximation of taste I could give it is hot apple juice with extra sugar.  It may appeal to someone that likes very sweet drinks without the calories.  I enjoyed <a href=""http://www.amazon.com/gp/product/B004AWTR6M"">Green Mountain Naturals Hot Apple Cider</a> and was hoping this would be a caramel flavored, less calorie laden, version but was sorely disappointed."
417806,B009RB4GO4,A25JKMQB4EGILR,Tpancoe,0,0,1,1330473600,Bad taste,Not nearly as good tasting as the other kcup ciders I've had. My girlfriend hated it too. They are going to find the garbage can.
417807,B009RB4GO4,AVVX9GQZ7400G,lipiddoc,0,0,1,1330300800,Too weak to taste,Dissatisfied with the lack of taste. Try another brand. I think I ordered this brand in error. Yuk does not begin to describe this flavour.
417808,B009RB4GO4,AFPAD4BJ3TIZ3,alphaB,0,0,2,1330041600,surgar free surprise,the spices apple flavor would be so much better if it had not been a sugar free product. that small detail was not listed in the description of this cider. I really don't like the taste of artifcle sweeteners. tart is always better that sickly sweet.
417809,B009RB4GO4,AULET4HDGGF3X,B. Dupee,0,0,1,1330041600,DO NOT BUY!!!!!,I'm not a picky eater but this is by far the worst tasting thing I have every had (and I've had Moxie). It has a bitter taste almost like warm pennies and the flavor stays in your mouth. I couldn't even finish the cup and don't plan on using any of the others. Not only does it taste bad but the smell itself as bad as the flavor. I would not recommend this product!
417810,B009RB4GO4,A2S51184I1EY1D,Awesome!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,0,0,5,1329868800,It's delicious!,"I've read lots of negative reviews about this, people saying it has a bad aftertaste and an artificial flavor taste. I was pretty skeptical buying it, but I'm definitely glad I did. I love it! I'm not even a big 'apple cider' person, but it really is fantastic."
417811,B009RB4GO4,A2070E4VNJNOVQ,J. Trader,0,0,5,1329782400,No Sorbitol,"Love it, this company makes instant K-cups, which means you can open them and pour into a cup of cold water, most tasty, and they make good popcycles. Best of all not made with sorbitol, made with aspartame."
417812,B009RB4GO4,A1SD2XW3FDVW20,Alison Marthe,0,0,2,1329436800,TERRIBLE!,"I drink a lot of sugar-free beverages, but these are TERRIBLE. When you brew the cup, it smells like melted butter and the taste is not good at all. I wouldn't waste your money."
417813,B009RB4GO4,ABLT8ZX71M06J,KateC,0,0,5,1329436800,Outstanding,"In December 2011, my husband and I visited Colonial Williamsburg VA. Their cider is absolutely fantastic and I just loved it. I thought I would never find anything like it at home.  When I saw this product, I thought perhaps it might be similiar and I wasn't mistaken.  It is so great. Drinking it brings back the memories of a wonderful vacation to Williamsburg."
417814,B009RB4GO4,A3LXOMANBRFQJG,suaimhneas15,0,0,1,1329350400,Ew!,I buy little powdered cider packets at the store by the hot chocolate and occasionally simmer my own hot cider. My Grove Square Caramel Apple Cider was the third K-Cup I tried (I just got my machine for Valentine's Day). I figured it should be used at a lower water setting so I went with 8. It smelled great while brewing but tasted AWFUL!!! I now have 23 K-Cups I need to find a home for.
417815,B009RB4GO4,A27YKN5IIUEILY,Mom F,0,0,4,1329177600,really strong flavor,"When I made the first cup, I was not sure about the taste. It is more caramel than apple flavored and seemed a bit too sweet. But after making it again, it was more like having a dessert! Now I am enjoying it. There are so few sugar-free k-cups available with the various fancy things, so I appreciate finding this.<br />UPDATE:<br />I made another cup of this drink today and I chose the largest size cup to brew in my Breville k-cup brew machine. That was a good thing, as the flavor was not so highly intense. It was most enjoyable when the flavor was not as concentrated.<br />Next, I will try using the ""iced drink"" setting and see if this flavor is good when done as an iced beverage."
417816,B009RB4GO4,A3JUSMDG84GCYI,"Concho ""Sci-Fi buff""",0,0,5,1329091200,Great Taste!!,Nothing like a cup of apple cider on a cold day. Smooth taste and the caramel just adds a touch of sweetness.
417817,B009RB4GO4,A39VP9FCRWMKW4,Stacey988,0,0,5,1328832000,Very Good!!,"I was a little unsure about purchasing this because of all the bad reviews. I then realized the product was very cheap in price and I kept telling myself ""You get what you pay for"". After a few days of debating, I finally decided to purchase it, and I am so glad I did. It is very sweet and a little bitter, but what else would you expect from something that is caramel apple? In my opinion, it has a nice rich flavor, without the artifical or chemical tastes."
417818,B009RB4GO4,A3Q4SHXFGYGF0O,marjala,0,0,5,1328832000,Best spiced apple cider for Keurig Yum!,"All of us love this hot apple cider brewed on a 10 oz setting with a cinnamon stick or two in the cup.  It tastes like hot apple cider and has 0 calories, great for diabetics, and it has Vitamin C.  Other hot apple ciders have no Vitamin C so why not have a little something extra?  I drink in the evening and after working outside in the cold.  I plan to buy more to make sure I have enough on hand thru the spring/summer."
417819,B009RB4GO4,A2FCNM0DKHX8XM,DSNP,0,0,5,1328659200,Very good,Very good when prepared as directed. Not too strong and only ten calories. The price is much more reasonable than other similar items.
417820,B009RB4GO4,AF6YV6HKCM3TA,rnkelkoo,0,0,3,1328572800,sugar free,"Did not realize this was sugar free, must have missed that in description. I will give it to someone. disappointed!"
417821,B009RB4GO4,A29CBOGHV264ZX,Heidi,0,0,1,1328486400,not very good!,I just don't like the taste...Other people might!? I won't buy it again...Sorry  :(  I think I thought it was going to be a flavored coffee.But not.
417822,B009RB4GO4,A1O299KDNQMPDY,Lois,0,0,5,1328400000,"sugar free hot cider cups, carmel apple","This is a fabulous sugar free choice.  I love it.  Everytime I have the sugar free carmel apple cider, using my keurig, I have to double check the box to make sure it is sugar free.  Try this you will love it.<a href=""http://www.amazon.com/gp/product/B005K4Q1RW"">Grove Square Sugar Free Hot Cider Cups, Caramel Apple, Single Serve Cup for Keurig K-Cup Brewers, 24-Count</a>"
417823,B009RB4GO4,ABB49O4UE39DL,Anna Logan,0,0,1,1327968000,Problem,"Cider had a great taste and I was so happy to be able to purchase sugar-free k-cups...however, when I opened the box, two of the cups had puncture marks already in them, rendering them unusable.  I took my chances and used the rest of the k-cups (after inspecting them) but was upset, knowing that this product I had purchased had been tampered with."
417824,B009RB4GO4,A2JHNURL0TED4Q,"monty99 ""montoyat99""",0,0,5,1327795200,Apple Cider K-cups,"I like Apple Cider and I can have more than one of these for far less calories (10) than the normal cider (80).  In fact, I can drink two in the evening as I'm relaxing and I do not have to worry about the calories.<br /><br />If you're used to drinking drinks flavored with aspartame, then these will be just fine!  My husband doesn't like them because of the artificial flavoring.  And he also doesn't have to worry about his weight like I do.  So I bought two kinds of apple cider and neither of us touch the other's cider."
417825,B009RB4GO4,A228DFJJYPZAMH,steelersluvr,0,0,1,1327795200,AWFUL!!,This cider was absolutely terrible! I couldn't even give the remaining kcups away! The taste is extremely fake and not worth the money!
417826,B009RB4GO4,ALDAF4VVLFRHP,Patricia L. Brouillette,0,0,4,1327708800,"It is good, but I prefer it sweeter.","This is nice if you like it not so sweet, but I am the type that prefers my apple cider on the sweeter side. It is nice that I can make one cup as needed, or many if I have friends over."
417827,B009RB4GO4,A19NO9O8WL2QV1,L. Paz,0,0,4,1327708800,More like warm apple juice with cinammon,"It's ok, but it is very different from the apple cider that comes in the green and red cup from other brand.<br /><br />It smells funny due to the artificail sweetner, but after a while the smell goes away. It tastes more like warm apple juice than cider."
417828,B009RB4GO4,A2OKT0N3T99WSF,"Mom2seven ""VLM""",0,0,5,1327190400,We loved it!,We really enjoyed this and could not beat the price anywhere! I would highly recommend  this to anybody who enjoys cider.
417829,B009RB4GO4,A1TT2HXSCA4XS2,FAR AWAY,0,0,5,1326931200,Awesomely Delicious,"We love this Carmel Apple Cider.  We are customers for life.  It is so light, not a lot of calories and very delicious."
417830,B009RB4GO4,A33GZXDA4Q2JY0,Theresa L. Boyette,0,0,5,1326844800,A daily necessity!,"This is the ONLY apple cider Kcup I'll use, so buying three boxes at a time is common. There's no comparison to the others on the market.  Transaction was quick and hassle free."
417831,B009RB4GO4,AWDB6GFFDNTAN,P. Sommer,0,0,4,1326758400,A delicious winter treat!,"When I first ordered this Cider, I wasn't expecting it to be great, based on some of the reviews. Since it is priced so low, I thought I would give it a whirl and expand the use of my Keurig brewer.  To my surprise, it is great tasting and really warms you up. To be fair, it isn't as good as real hot apple cider, BUT it is only ten calories a serving and even though it isn't real apple cider, it is a delicious hot beverage. For the price, this is an amazing deal (in terms of Keurig K-Cup prices).  I would recomend Grove Square Sugar Free Cider Cups to anyone who wants a warm, low calorie treat! I will buy these all winter!"
417832,B009RB4GO4,ATHM8NPDRLCQG,Carol Hager,0,0,3,1326758400,"grove square sugar free hot cider cups,carmel apple","i find this cider to be too sweet for my taste that is just my opinion as many probably wil probably enjoy the sweetness,the cider flavor seems to be overpowered by sweet."
417833,B009RB4GO4,A255EVBIH32V6S,RunnerGal,0,0,5,1326758400,Sweet indulgence for those counting WW points,"I love hot cider in the winter, but since I'm currently on weight watchers I didn't want to waste the calories. This is a perfect treat for zero points! I didn't think it was weak at all (brewed on a single cup personal size Keurig). It is very sweet so you definitely have to enjoy a caramel flavor. It does not taste like real cider (and of course can't rival Sbux hot caramel cider!) but is certainly a fun low calorie indulgence. The sweetener is aspartame which I have no problem with but I know some people don't like. I would say give it a try!"
417834,B009RB4GO4,A9M44T5RORE3N,"J. Weaver ""JWeavis""",0,0,2,1326672000,Did not like the taste,"Taste is not true to cider, maybe I'm spoiled being in Michigan and experiencing the cider every fall, but I could not force a single cup down."
417835,B009RB4GO4,AYP8FN14NFG6,"Annette ""luv to learn""",0,0,5,1326585600,Loved the Sugar Free Hot Cider,"I plan to order some more of this cider. It is a bit more sweeter than I typically like, however, I like the taste very much. The caramel flavor is blended well with the apple cider flavoring. Great buy!!"
417836,B009RB4GO4,A1RGXY00GDE0TZ,simeon/jackie,0,0,5,1326585600,Caramel Apple Cider,"This was given as a gift to someone who got a Keurig for christmas.  However, he TOTALLY loved it! Will be buying more!"
417837,B009RB4GO4,A38UOPPAMYASG4,Coffee Lover,0,0,1,1326585600,Oh My YUCK,This is the most horrible thing I have every tasted. It has a sickening taste and odor to it. DO NOT WASTE YOUR MONEY...HORRIBLE!
417838,B009RB4GO4,A7SHSLFLIGVD,"Sheila D. Dickman ""Super Shopper""",0,0,1,1326499200,Need ingredient listing,Had I known there was aspartame in this I would never had ordered.  Amazon need to make ingredients readily available.
417839,B009RB4GO4,AVGAPBDRYCM59,C. Brainerd,0,0,5,1326412800,Great hot drink for winter!,"Ordered this via subscription to save more, even though the price for a K-cup is very reasonable as a single order.  Received my first shipment on Tuesday and just upped my subscription to two boxes a month instead of one every three months since I'm going through three or four a day.  Love the taste and I don't find it too weak even on the largest cup setting on our Keurig.  It's better than the full sugar apple cider I bought...and only 10 calories."
417840,B009RB4GO4,A3UXG79BX7IO4Z,Stacy B.,0,0,5,1326326400,Only 10 calories!,I LOVE this product.  Only 10 calories!  What a great alternate drink to my normal 80 calorie cider!  The taste is fine if not better than the 80 cal options.
417841,B009RB4GO4,AEZ49I33XW2VE,gertrude,0,0,1,1326240000,Hot Cider does not hit the spot on a cold nite,"Having tried the caramel apple drink at Starbucks and liked it, I decided to try the Grove Square Sugar Free fot Cider Caramel apple cups.  What a mistake.  This is truly horrible.  I would never recommend this item even at it's low price.  There is a reason it is so cheap."
417842,B009RB4GO4,A1TYFYXVNSFZQF,"Mary Ellen ""librarian""",0,0,2,1326153600,just OK,"I thought I was buying regular Hot Cider Cups at Wal-Mart but when I got home I saw the sugar-free label and was very disappointed since I had read some of the reviews here on Amazon.  I usually use splenda in my beverages but the after taste in this cider drink is so noticeable and artificial I could barely get it down.  Not recommended, now what do I do with the other seventeen cups???"
417843,B009RB4GO4,ABO9WQBXJQ64E,Jes,0,0,1,1326153600,Awful,"This smells delicious when you brew it, but it is HORRIBLY sweet - like, WAY too much sweetener.  It leaves that nasty artificial sweetener taste in your mouth, too.  I'll stick with the Green Mountain Apple Cider K Cups (they are sweetened with sugar and stevia and they are delicious)."
417844,B009RB4GO4,ADT1AJREFFG0X,kmm552,0,0,5,1325980800,Very tasty!,"These k-cups are a quick and tasty way to make a hot cup of cider. I have tried several brands of k-cup cider and this is by far the best, the caramel flavor is also very good."
417845,B009RB4GO4,A1MLGCDB8UMTT0,"Nurse Laurie ""nurselk""",0,0,5,1325894400,Gotta love the sugar free cider,I was alittle worried when I bought this that it being sugar free would mean a funny after taste.  Boy was I wrong.  I love this stuff!  It is warm and sweet and the hint of caramel is something really special.  I keep it as a special treat for those cool nights.  It's  must try for anyone who needs to or wants less/no sugar and likes hot apple cider!  Now if I only had a fireplace still.
417846,B009RB4GO4,A1MDO8RZCZ40B0,ilbob,0,0,4,1325808000,Pretty good,"We have these at work. the owner's wife gets them at WalMart (I think) and brings them in for us. I like them. I don't know what product the people who are dissing it are trying.<br /><br />It is not apple cider, but it is as close are you are going to get in a sugar free product. I can't drink real apple cider because I am on a low carb diet and apple cider is basically just liquid sugar, so is completely inappropriate for me."
417847,B009RB4GO4,A1UQFVHBQJ2K8Z,Brenda,0,0,1,1325808000,Apple Cider,"I found the Grove Square sugar free hot apple cider, caramel apple flavor to lack either apple or caramel flavor and to have a chemical/medicinal taste and prolonged aftertaste. I tried brewing it on both the 7.25 and 9.25 ounce settings and didn't care for it either way. Not nearly as good as the hot apple cider brand that came with my Keurig. The company does not refund customers based on ""personal taste"" so I plan to donate it to my school and hope someone finds it drinkable. I will stick with a brand I trust in the future, even if it means paying a couple dollars more."
417848,B009RB4GO4,A1NPAX0DMOG2XP,lovemydogs,0,0,5,1325808000,Try it yourself,"I am not one to leave a review but after reading the reviews for this product I almost didn't buy it. I don't want anyone else to make that mistake. Thank goodness a few decent reviews made me take the chance.  Please don't read the reviews that hold the fact that it is sugar free against this product. If you don't want sugar free then buy something else, don't give this poor reviews! For us diabetes this product is wonderful!  It tastes great and satisfies a sweet craving.  It has a heavenly scent and the taste is like apple pie topped with sweet caramel.  My husband likes it stronger/sweeter than I do, so we use different settings on our Keurig, but we do the same thing with coffee.  This has become our late evening beverage choice and we plan on repeat purchases."
417849,B009RB4GO4,A2M47VXTDILXZU,Kates,0,0,4,1325635200,Can't Believe This Is Sugar Free!,"While this Cider is sugar free, I wouldn't know it unless I saw the packaging.  It's still a little too sweet for my liking, but that's just me (hence 4 stars instead of 5).  I brew it with 10 oz of water instead of 8 to help with the sweetness.  And for the price, you can't hardly beat it!"
417850,B009RB4GO4,A2EU2ITG4HPZMV,Becca,0,0,5,1325548800,"nice, clean flavor","After trying it for the first time today I am absolutely blown away by how delicious this is as an iced cider. I purchased these k-cups for my parents for Christmas to go along with the Keurig brewer my sister bought for them. I choose these specifically because they were sugar free and seemed to be a good value compared to other k-cups. As other reviewers have noted, I simply cant understand why there are so many one-star reviews!  The flavor is clean and refreshing and it's hard to believe these are sugar free and only 10 calories.  I keep retasting but I don't notice any hint of ""plastic"" or artificial sweetner as other reviewers have noted. Of all the beverages I've had from the Keurig so far this is my favorite.  Going to stock up on a few more boxes so I can bring my own when I visit my parents."
417851,B009RB4GO4,A31R9C92C3JOL6,Mimi Yehl/Weisel,0,0,5,1325462400,Caramel apple cider,I love this cider. It is really tasty and I hope I've got enough to last before it is no longer available. I will definitely keep getting it. I took it to work and shared it and everyone seemed to enjoy it too. I think it's my favorite product for the Keurig.
417852,B009RB4GO4,A2JZO3Y5AM4EOW,TM/Chicago,0,0,5,1325462400,Grove Square Cider,"I enjoyed this product and I've will continue to order this again and again.<a href=""http://www.amazon.com/gp/product/B005K4Q1W2"">Grove Square Cider Cups, Spiced Apple, Single Serve Cup for Keurig K-Cup Brewers, 24-Count</a>"
417853,B009RB4GO4,A2AK3SKDWPBEQE,"Rachel Foster ""Silverbyrd""",0,0,3,1325376000,"Ok, but not great","I gave these a try for the great price.  Unfortunately in this case, you get what you pay for.  Other more popular well known Keurig brand is MUCH better."
417854,B009RB4GO4,A3SN1XKLHL04Y8,D. Hardin,0,0,5,1325376000,Awesome K-Cup Apple Cider,"This is the best K-cup apple cider I have tasted.  It also has ZERO calories, a major plus for people on a diet or with Diabetes.  It is a wonderful alternative for those who do not like coffee, hot chocolate, or tea."
417855,B009RB4GO4,A19TJS0H12F4TP,Rachel Hilton,0,0,5,1325376000,My favorite !,"My daughter and I both received the Keurig coffee machine as a Christmas gift.  I just<br />happened to see this product and decided to give it a try.  After one cup I was<br />sold on it. I absolutely love it, and I hate drinks with aspartame...won't touch them.<br />No aftertaste problem as far as I'm concerned.  I drink the 8 oz. size.  Oh, and I<br />gave daughter small stocking of ""samples"".  This was the first thing she grabbed and<br />she likes it too."
417856,B009RB4GO4,A1WC7YSDUXGJIF,Candy Scheu,0,0,5,1325376000,Delicious!,"I think this Cider is AWESOME!  The taste is great and it is good both hot or cold.  When I make it cold I do the smaller ""cup"" dose and as the ice melts it is perfect.  The price is right and i love it!"
417857,B009RB4GO4,AY7JNBVYSOM2O,littledebbi,0,0,5,1325376000,Terrific sugar free product,Love having a sugar free cider. It makes a comforting brew and is good iced as well. Because of the intense flavor I found that I prefer to brew with at least 10 oz of water.
417858,B009RB4GO4,A1NXCXXMGIE0YX,"David Harris ""DH""",0,0,1,1324944000,Tastes like plastic,"I love my Keurig, and use it several times a day. These K-Cups were the worst I have tasted. Grove square is one of the few brands that, for there coffee, uses a mix of micro ground and instant coffee. But since this review is for their apple cider, I will briefly tell you my opinion. The Grove Square Caramel Apple Cider is by far one of the worst drinks I have ever made in my Keurig. It hardly is apple cider. For Thanksgiving most of my family tried it and none of them even finished their cups. I will never buy any Grove Square product again. I have heard that Green Mountain Apple Cider is much better and I am sure would be worth buying."
417859,B009RB4GO4,ASYC2R25R5KHN,casey simpkins,0,0,5,1324771200,Perfect,Absolutely perfect.  Love this product.  Please don't ever take it away.  Highly addicted.  Hooked for life!  This is absolutely the best product to wake up to every morning.
417860,B009RB4GO4,A19XQ5VTWGB14Q,"D. Harris ""prazdancr""",0,0,4,1324684800,Spicy Sweet,"I purchased this one twice. I like that it is spicy and sweet. It is very different than another popular cider for the Keurig. I actually like them both. I like the convenience of using the Keurig for my beverages, instead of the packages (like another reviewer stated.)I am not a coffee drinker, so I like the cider for a change of pace from tea.I will definitely purchase this one again."
417861,B009RB4GO4,A1SB8BYLENJX1Z,Stan,0,0,5,1324598400,Apple Cider,"This product is awesome and the price is not too high for it's quality. Taste as good or better than the same apple sider of other brands. I have had to subcribe for automatic delivery, in addition to a few single orders for relatives."
